NR_ORDEM
7279050
6366666
7826751
6731706
7398488
6528456
6590490
6352170
6887965
7532883
7037984
7663468
6908104
6791249
6477778
7292982
6634735
6477983
6579485
7679727
6923302
7273433
6561058
7359831
6477148
7499282
7804549
6697520
6241790
6620859
6924044
6287415
6620321
7517290
6246893
7146999
7163418
7248882
7773302
6352133
7280518
7498714
6592515
7414924
6381445
6563604
6874435
6531575
6296402
6851991
6424129
7659740
7185535
7383778
7391204
6202379
6559312
7827793
6318549
7317833
6422014
6171159
6378991
7117715
6406443
7294914
6714442
7463251
7185614
6936814
7012011
7746095
6319449
7604745
6813913
6871356
7252574
7583825
6616293
7003357
7179255
6936783
7504767
7324996
6919757
6259494
7579851
6617543
6717460
7312215
7582955
6590865
7818000
7135159
7617489
6999319
7294211
6349606
7184568
7621659
6398772
6849604
6478821
7605343
7311996
7203121
7712465
7251836
6954567
7185715
6968031
7469317
7180971
7184158
7003416
7165283
6567522
7582049
6871722
6867421
6793400
6437949
7533259
6955807
6565469
7333873
6528799
6673326
6771365
6925482
6801253
6866687
7831705
7430229
6220192
6919329
7666911
7036184
6729889
6459957
6577526
7369099
7742827
6872193
7156236
6300033
6833570
6982814
6967158
6677963
6621664
7827137
7559859
7414955
6559540
6458262
7568304
6884221
7755198
7499335
7775895
7380477
6508508
7048547
7189389
6380138
7701586
6474399
7714344
7247600
6736346
6480480
6717649
6710993
7745454
7382798
7579612
7034305
7776615
7687468
7700360
7504096
7562014
6717046
7005119
6710239
7437190
6849358
6375590
7435284
7498484
6952588
6713009
6696394
7715940
6970536
6714987
6939754
7383695
7503603
7325451
7712926
7628478
7313384
6717335
6932514
7626476
6404514
6939058
6948406
6832981
6830579
6909790
7868699
7146397
6364937
6458169
7247928
6699390
6363544
7679912
6792193
7589263
6796229
7359824
7034469
6617258
7357812
7463248
6614234
6511478
6816129
7740891
6364238
7139756
6849226
6529027
6679143
7142955
7258514
7501434
7742061
6566865
7469275
6398329
6351457
6497306
7200927
7644251
7186465
7035785
6479159
7646157
7628604
7530557
6771119
7755541
6019694
6948725
7533470
6368914
6268436
6221342
6256939
6918744
7683764
6909259
6815457
7761984
6479660
6815755
7818066
6580602
7328011
7616862
7789095
7187052
7051480
6675294
6382025
7464141
7156446
6397811
7398798
7314992
7679625
6315936
6281660
7326757
6380469
6814065
7115528
6883640
7518737
6636470
6595381
6498079
7657141
6984596
6712658
6712039
6730818
7184840
7704842
6982872
6515658
7370836
7190736
7014984
7334600
6418168
6404030
7659049
6670447
7383347
7418272
7447176
6925510
6188721
6816136
7679845
6933317
6370201
6811726
6670560
7804527
7414437
7164316
7599005
6716271
6515036
7325711
7595913
7328226
7699631
7003144
6247410
7292412
6939208
7495681
7761126
6593727
6189020
7259764
7815809
7416679
7612353
6952565
7501799
6702988
7471705
6381966
7008634
7531525
7621757
6719068
7502194
6223354
6700838
7715109
6612731
7226529
6616803
6187778
6809976
7702705
7485700
6225077
6370088
7161786
6633033
6381502
7627848
6634209
6966672
6257718
7678561
7160451
7429879
6911767
7420029
6239097
6733053
7036411
6497719
7483794
6173046
7019318
6600414
7530701
6982387
6751006
7530503
6907567
6577826
7014212
7146082
7605545
7114342
7419839
7828994
6376422
6564468
6244312
6377851
6404010
7436763
7483121
6755110
7603655
7311574
6343074
6906326
7048832
7331432
7414996
7139390
7661434
6800209
6940436
7598843
7707562
6381730
7001335
6531336
7690981
7674182
7273278
7677630
6582095
6957019
6377649
7795534
7005667
7039526
6539325
7659185
7402217
7017273
7743848
7662018
6620026
6980682
6221460
6769625
6908921
6281726
6907094
6564748
7013097
7665522
7690103
7712053
7621354
6750521
7188650
7050203
6566715
7013886
7581954
7743267
6529225
6949635
7764158
7396266
7786592
6967586
7801314
7613889
6528509
7115437
6834589
7702131
7257934
7809136
7201315
6751158
6564335
6908329
7086515
6283562
6477823
7343346
7788840
6718439
7520623
7050189
7135328
7446533
7187582
6620103
7469465
6950817
7690811
7481912
7230861
7165941
6529149
6921126
7035747
6984545
6498336
7397944
7692310
7293448
6638962
7279760
7808272
7363603
7712168
7596281
7038794
7666981
6867989
6675574
6884795
6562249
6582239
6968403
6904775
7584589
7502658
7433437
6868222
7805709
7139074
7388035
6235892
7326884
7418327
7495697
7762539
6865859
6813039
7382481
6577752
7112761
6618498
6407917
6758307
7513361
7588851
7715452
6920931
7345465
6853243
7415299
7631322
7483769
6364295
6812168
6935898
6692879
6577455
6906595
6189758
7013825
6481205
6425216
7388956
6281828
7627944
6435806
6385496
7601290
6736010
7042040
7690031
7676561
7561477
7282860
6362918
6752609
6495350
6466497
6436652
6351665
6933430
7828011
7448376
7659260
6716257
7255577
7319253
7700916
7634838
7807190
6615238
7727880
7006539
6750744
6219346
7205537
6576425
6617927
6797453
7311311
6955322
7597635
6418729
6999068
7700580
6869101
7619699
7556891
7744631
6351595
7502537
6402669
7538101
7690761
7599144
7728514
7400648
6850779
6770423
6921182
7326599
6496718
6496127
6475396
7414449
7331155
6984852
7793335
7155513
7310070
7312499
6719234
7399310
7184326
6796948
6734020
6528409
6667175
7396467
6529248
6756311
7444718
6940489
6567650
7645661
7729379
7754691
6261862
7140467
7365450
7046779
6968278
7185155
6796087
6477752
6839568
6227415
7760197
7516245
6984176
6888079
7529021
7328336
6192819
6948057
7762091
6473986
7418135
6516961
6713191
6226276
6239514
6346395
7536179
6205076
7036879
6815009
6382846
6376700
6192561
7416171
7513678
7483291
7205803
6526121
7050017
7124068
7763607
7826787
6563739
6911804
7290895
6985423
7792842
6403773
6706130
7503812
7518024
7865594
7738304
6492764
6955626
6728633
6088747
7602472
7658179
7605215
6923985
6304888
6598143
6240117
6910885
6969823
6440227
7471026
7771151
7825500
7666515
6492777
7446447
7431555
7011809
6539456
7743125
6418868
7273804
7516798
7166148
6422799
6699271
7048129
7673647
6297328
7087286
7632373
7473323
6809844
6377937
6667445
7657195
6516321
6974078
7587928
6240195
6225831
6817708
7729052
7766049
7705015
6793290
7513733
7465661
7486495
6966785
7786538
6795883
7277563
7330988
7570226
7527953
7362513
7166299
7123163
6342343
7490525
7294002
7283232
7253179
7597765
6190470
7206011
6884403
6174486
6716958
6458379
6500697
6435144
7756306
6477504
6440844
7713860
7498377
7400281
6730776
7112129
7449656
6969190
7788577
7515862
6525171
7226325
7498442
6437303
6935071
6222629
7183327
7599384
6594258
6202438
6204649
6812004
7023783
7711747
6222778
6848920
7841030
7643590
6980364
6236034
6678030
7532722
7522149
7292549
7046589
7498317
7464346
6700954
7206330
7701610
6952233
7253291
7673875
7660922
6792428
6817002
7679090
7680561
6717917
6672685
6935245
6344027
7383254
6829733
6169482
6951617
6998603
6475398
6225457
6619484
7620007
7066146
7380136
6282756
6867963
7068666
7853288
6751020
7502876
7565688
6857056
7012970
6370876
7606346
7521772
7716748
6559282
7160046
6888127
7483037
7433674
6847859
7590484
6874640
7034375
7071332
7165924
6634075
7418487
6516789
6425385
7465962
6592970
7293514
6675764
6939659
7302394
6678915
6185733
7520214
6259137
6221809
7807366
7664248
6906148
6287111
7815727
6618130
7328593
7664803
7690009
7536043
7018834
6302678
7330861
6533342
7277746
7738664
6561011
6793519
7066816
6835447
7534580
7005188
6831363
6348349
7000609
7135064
7014363
7463494
7273807
7387159
7701733
7140928
7704011
6731798
6871070
7486021
6365997
7747612
7681484
6425343
7712823
6966480
7714540
7631553
6640343
6675864
7561076
6873228
6932509
7520879
7001000
6223572
6564759
6462315
7635817
7681188
6475064
7068716
7122925
6676926
7762504
6792267
7119656
7612720
7291915
6511972
7049262
7137658
7001374
6512683
7665985
7413664
6853903
6756725
7329529
6366700
6348282
7004435
6597916
6361691
6937565
6873023
7369092
6515931
6510905
6923713
7746897
7521996
7704913
6853862
7200892
7002817
6750885
6363197
6923330
7089267
7160209
6265861
7741013
7741723
6501605
6474605
6511978
7463081
7300993
6956564
7290767
6619536
7616009
7584819
6926277
6919500
6314166
7314669
7020403
6590440
7794433
6954453
7327061
7829847
7124022
6558629
6954469
7868280
6846840
6496705
7419679
7290682
6886931
7831235
6909695
7406983
7368516
7074255
7278432
6667344
6421906
7382026
7517221
6578498
6477319
6671444
7755859
6349029
7117082
7414553
7211164
7006482
6166265
6630009
7000820
6835374
7659743
6733398
6796639
7302437
6836061
6202679
6984624
7290714
6296523
7588330
6984228
6439909
7436239
6457864
7154861
7704750
6818353
7483096
6731689
7256222
6675214
6756124
6770969
6299648
6954712
7122194
7434133
7402558
7313110
7688816
6829214
6518366
7582892
7363952
6462755
6268335
6734882
6985065
6541589
7261147
6343739
6314325
7184095
7527959
6100362
7517136
6367082
6378113
6405302
7017150
6972357
6758382
7687933
7448830
7250598
7786597
7449037
7381872
7388667
7039554
7659217
7055190
6846810
6950014
7502280
7038801
6795796
6952539
6463170
7529851
6672012
6668797
6190711
6269233
6729755
7524110
7463968
6832467
6634531
6812319
6301537
7430378
7487081
7414780
7688811
7140578
7414145
6225848
7363421
7582180
7292206
7048413
6436373
6353984
7520385
6195045
7806529
7689052
7687622
6517249
6818066
6387655
7503316
6754833
7317998
7138688
6421169
6951883
7328999
6263786
7538155
7401796
6527850
6516124
7206409
6729594
7256406
6436971
7816552
6810588
7317730
7316628
6369013
7433275
6716693
6239462
6749446
7434507
6427739
7667767
6515725
6265600
7655215
7295525
7544502
7032918
7757588
7051768
7069494
6205438
7330037
6367670
7667001
6797553
6528820
6716021
6984456
7534492
7617155
7680433
6516245
7399970
7786950
6886503
7370713
6383428
7662542
6236110
7276132
6238271
6923796
6582330
6967509
6616404
6347282
6832246
7158865
6966597
6849951
6170657
6696409
6437895
7600848
6511976
6982655
6479220
7311072
6969715
7771494
7674596
7138420
6951639
7484268
6949541
7504607
6969233
6218839
6809332
6595251
7005879
6954614
7331783
7601158
7140525
6814490
6565297
7310082
6383334
6850776
6770250
6562046
6968042
7021033
7701754
6238118
7466030
6380220
6315632
7397705
7739828
6304939
7047564
7499592
6612152
6980797
7428274
7049016
7469241
6795798
6366038
7495633
6680478
6673058
6693256
7716793
6715997
6613996
7727823
6911859
6971555
7795573
6267231
6859866
7520497
6798115
7616989
6461257
7529621
7790684
7301336
6202088
7485067
6583256
6422762
6541889
7583611
6677719
7016616
7854806
7469754
6367411
6909223
6985270
7018496
7363605
7277430
6594567
6971634
7402430
7387093
6817016
6882857
6187336
7745618
6119849
6949800
6873488
7114077
6221890
6561658
6854477
7049943
6615844
7518291
6376761
7073088
7140335
6865671
7005034
7139063
6350330
7530549
6478658
6440544
7473880
7036781
7074644
7224766
7049469
7568308
7034735
7416430
6752525
7276596
6045438
7497423
7533617
7254571
7032084
6221922
6513115
6834960
7139035
6838837
6835548
6120106
7604977
7771585
7022931
7642770
7114496
6791223
7369734
6598840
7401744
7691337
6530063
7257684
6481266
7660818
7612095
7579956
7358537
7011994
6492955
7064040
7498331
6874345
6965932
7830139
6933229
7596300
6889309
6165399
6498614
6980028
6424873
6579789
7182318
7134732
6981859
7840955
6363744
6425456
7716978
7075221
7413542
7713522
7190896
7486125
7203196
7249796
7248108
6578288
7327604
6528571
7745810
7683437
6921865
6563467
6676707
7116644
6818240
6956148
6791685
6834519
7227154
7190121
6750427
6340778
6703751
7205814
6379380
6795917
7139273
6490537
7387759
6933600
7050939
7773253
7482335
6368286
7469352
7629533
7146801
7328785
7701374
7867676
6378313
7520114
7332438
7000537
7143391
6494011
6710309
6920820
7763961
6914014
6499226
6403830
7006314
6850235
7252119
6795350
7757249
6565824
7002816
7703047
6669526
7328129
6474489
7430060
7703123
7005566
7485364
7517458
6564134
7517206
6185882
6998551
6564393
7519676
7787919
7388503
6936300
6612538
6970442
6170503
6578178
7189333
6829800
6477738
7643784
6702834
6377814
6839107
6420694
7434801
6965481
7789474
6482817
6345609
7415787
7139016
7415853
7572457
6754513
7049412
6491108
7413089
7720003
7775846
6712177
6305379
6260363
6713699
6462087
6457094
7415642
7183989
7516516
7328004
6379499
7520113
6712672
7118117
6298530
7208614
6360029
6791690
7581587
6437610
7703086
6236011
7417580
7802458
7110077
7641436
7679980
6956407
6438063
6695129
7435922
7599413
7712952
6512687
6462042
7343551
6562981
7399157
7006920
6286700
6888059
6922940
7658405
6019630
7070774
7160323
7667460
7755591
7715539
7514402
6366201
6541255
7417544
7257200
7250440
7037725
6738443
6496216
7110199
7369257
7398540
6284565
7713908
7124136
6751080
7333007
6909715
6908134
7036968
6424379
7581780
6796860
6715425
7141407
7023165
7694291
6595831
7444559
7162134
7689712
6340845
7600659
7119066
7643071
6189475
7556862
7666341
7739850
6279184
7727352
7714077
7329210
7001737
6680975
7777952
7331592
6191525
7414284
6922878
6920962
6315079
6912905
7498781
7011970
6474626
6950715
6237140
7599929
6376626
7258937
7181919
7757199
7561624
6567587
7109977
6264834
6121942
6191037
6830946
6837978
7313082
7708091
7204768
6669388
6578199
7732083
7661124
7758519
7755669
6957016
6830734
6360154
7386090
6410219
7184705
7317456
7705897
7460361
6884674
6904801
6256486
6883980
6790263
6235983
6672864
6225606
7630934
7701356
7643218
6670337
6594001
7497504
6566986
6495556
7602723
7583160
6850876
7399922
7523309
7253487
7387413
6729384
6848003
6937840
6525064
7546015
6500427
7481400
7530151
6749410
6498560
6303185
6458259
6221981
6564978
7675349
7727688
7250027
7180819
6702887
7034661
6820064
6819784
7742197
7253754
6577823
6189980
7276769
7415281
6141315
6695297
6733189
7628807
6812514
6851060
6541457
7312490
6464788
6924291
6830378
7790492
7017955
6955842
7144879
6932881
6933326
7514011
7041932
6815350
7346910
6885896
6790728
7538391
6283946
7018032
7481219
6474208
6385331
7660677
6906900
6304584
7180501
6667600
6478785
7536669
7135500
6195319
6815997
7389238
7311216
7114345
7616330
7212018
6205985
6913458
6267140
6562270
7742247
6941197
6909497
7789806
6384866
7642581
6590521
6512102
6884583
6577622
6810536
7449479
7519917
7331070
7502273
6792344
6289659
6970014
7806375
7634636
6243685
7327152
7689455
7544381
6301004
6380029
6834652
7037283
6478652
7689653
6671289
7854212
7014609
7249653
6359308
6615549
7557881
6595218
7481463
6497745
7312179
6817722
6243386
7314462
7852470
6749054
6528844
7017506
7473652
6717865
7144347
6456751
7864318
7365080
7276156
7250766
6957642
7034509
7725182
6768382
7209809
7485010
7109965
6814233
7116871
6933543
6264422
6829057
7203653
6266056
6261436
6346101
7717119
6767602
6950706
7158868
7160232
6616305
7675094
6833091
6681073
6733378
7003765
6226388
6954669
6405739
6722846
7558143
7137934
7314430
6263190
7282662
6729758
7331224
6885624
6223769
7271934
7764043
6479437
7659939
7659600
6919681
6479478
7280835
6458837
6401419
6772759
7841213
6869518
6633810
6226565
6242528
7505466
6816640
6750702
6423137
7616721
7382473
7547453
6375261
7154910
6955328
6402743
6947909
7089214
6682092
7692232
7418997
7114718
7481052
6809717
6750572
7868338
7482668
6402263
7543715
6477824
6343347
7182126
6259922
6953379
7180154
7294373
7728402
6932045
7413658
6479549
6367978
7497592
6171634
7863142
7502451
7447860
7757080
6378861
6923426
6953806
7013532
6735291
6122382
7434590
6883022
7344781
6527476
7180822
6187865
6967927
6866559
7382345
6908748
6677850
6511444
6405686
7772118
7089540
6579391
7295119
6578975
7680066
7794808
6672441
6812189
6400530
6921805
7534740
7407039
7702505
6578436
6613495
7419291
7358809
6190781
7359281
6245127
6422882
7087037
7400092
7807656
7515250
6966607
7536110
7502824
6150267
7331092
7762925
7769113
7627534
6758201
6941081
7274488
6713055
7495672
7773712
7180735
7160637
7387638
6289019
7788920
7529748
6716457
6593139
6508438
7663426
6188170
6565367
7054374
7598770
6905266
7064501
7634387
7415006
6671596
7566502
6509812
7462439
6768618
6713790
6672113
7462210
7788821
6187620
7167970
6516586
7505569
6408098
6936847
7483768
6460266
7861018
7801651
7251116
7743876
6382051
6497262
7519790
6884075
7123597
6283309
7247844
6791998
7021654
6847131
7725371
6936303
7164159
7292929
6910274
7465860
7142909
6732551
7435655
7034678
6999193
7018639
6576492
7310972
6410587
6240105
7659209
6620471
7495738
7418064
7515988
7327031
6836616
7695146
7383993
6968030
6531516
6908526
7418229
6458582
7138386
7032143
7257812
7416449
6268707
7713770
7089110
6289801
7792138
6904840
6950886
6911577
7496897
6792708
7527921
7699551
7385819
7533496
6478871
6736270
7598943
6700940
7087668
7362937
6562243
6563626
6730402
7284013
6189012
7703130
6716006
6387176
7598953
6957271
7786528
6237794
7184801
6560024
7362746
6365401
7168344
6346012
6887901
7416325
7380183
7398337
7703655
6378931
6185982
6908601
6476505
7402272
6839123
7316540
7691869
6909251
6812040
6562883
6998889
6457934
7450601
7325625
7402909
6225711
6697650
7185521
6427229
6906779
7272270
6575263
6456621
6955145
6673485
6619800
7231928
7484092
6565085
6716213
7160244
7547434
7050364
7370585
7310983
7314098
7039185
6710424
7681858
6539295
7473825
7471062
7313312
6265885
7318792
6465173
7275875
6923434
7182243
6596457
7254178
7740729
6561336
6791804
7259652
7001759
7138892
6462047
6965890
7035895
6457559
7681609
6190844
6259047
7418443
7158667
6835478
7788863
6771942
6757066
7047193
6811685
7187421
6998614
6867218
7279048
6721768
6201713
7086016
6532887
6812045
7615809
6402729
7560035
7826707
7413605
7497119
7565457
7701176
6984013
7020770
7497834
6406181
7403413
6855522
6267456
6754981
6575768
7204860
6753908
7485768
7385729
7164060
6342273
6516283
6353926
6667540
7741729
6580171
6226688
6632972
6265073
6477473
7016089
7002160
7713128
7605574
7427138
6513219
7793938
7743299
6483277
7181727
7006403
7538244
6483590
7605620
7496518
7414019
7019505
6622072
6753379
6923257
6578518
6828043
7589136
7469259
6436806
6621274
6907561
7606497
6701455
7347189
7504469
7657651
7332407
6710933
7745507
6937365
7387628
6617954
7142631
6968184
6458402
7520329
6885358
7281796
7401548
6235946
6343843
6820393
6218499
6223069
7565082
7688963
7022518
7087580
7503235
6581447
7427902
7184626
6288348
7316778
6933538
6716136
6149911
6475348
6926108
7466125
6226513
6075489
6954969
7182892
7201139
6630682
7390245
6594613
7690685
6513261
7808998
6696745
6924199
7155718
7586057
7281192
7613763
6617961
7276824
7309961
